#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace
#
#BUSHES, SHRUBS
plant_tomato_4|Plant - Tomato 4|||lib_ecology_plant_tomato_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_tomato_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_tomato_5|Plant - Tomato 5|||lib_ecology_plant_tomato_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_tomato_6||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_tomato_6|Plant - Tomato 6|||lib_ecology_plant_tomato_6.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_tomato_7||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_tomato_7|Plant - Tomato 7|||lib_ecology_plant_tomato_7.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_tomato_8||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_tomato_8|Plant - Tomato 8|||lib_ecology_plant_tomato_8.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_tomato|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_umbrella|Plant - Umbrella Weed|||lib_ecology_plant_umbrella.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_vine_01|Vine 01|||lib_ecology_plant_vine_01.png||lib_ecology_plant_vine_01.png|lib_ecology_plant_vine_01.png|nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.5,-0.5,0.49,0.5,0.5,0.5|||||||||||||||
plant_vine_02|Vine 02|||lib_ecology_plant_vine_02.png||lib_ecology_plant_vine_02.png|lib_ecology_plant_vine_02.png|nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.5,-0.5,0.49,0.5,0.5,0.5|||||||||||||||
plant_vine_03|Vine 03|||lib_ecology_plant_vine_03.png||lib_ecology_plant_vine_03.png|lib_ecology_plant_vine_03.png|nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.5,-0.5,0.49,0.5,0.5,0.5|||||||||||||||
plant_vine_ebony|Vine - Ebony|||lib_ecology_plant_vine_ebony.png||lib_ecology_plant_vine_ebony.png|lib_ecology_plant_vine_ebony.png|nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.5,-0.5,0.49,0.5,0.5,0.5|||||||||||||||
plant_vine_ebony_flowers|Vine - Ebony with Flowers|||lib_ecology_plant_vine_ebony_flowers.png||lib_ecology_plant_vine_ebony_flowers.png|lib_ecology_plant_vine_ebony_flowers.png|nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.5,-0.5,0.49,0.5,0.5,0.5|||||||||||||||
plant_vine_ebony_liana|Vine - Ebony Liana|||lib_ecology_plant_vine_ebony_liana.png||lib_ecology_plant_vine_ebony_liana.png|lib_ecology_plant_vine_ebony_liana.png|nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.5,-0.5,0.49,0.5,0.5,0.5|||||||||||||||
plant_vine_mahogany|Vine - Mahogany|||lib_ecology_plant_vine_mahogany.png||lib_ecology_plant_vine_mahogany.png|lib_ecology_plant_vine_mahogany.png|nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.5,-0.5,0.49,0.5,0.5,0.5|||||||||||||||
plant_vine_mahogany_flowers|Vine - Mahogany Flowers|||lib_ecology_plant_vine_mahogany_flowers.png||lib_ecology_plant_vine_mahogany_flowers.png|lib_ecology_plant_vine_mahogany_flowers.png|nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.5,-0.5,0.49,0.5,0.5,0.5|||||||||||||||
plant_vine_mahogany_liana|Vine - Mahogany Liana|||lib_ecology_plant_vine_mahogany_liana.png||lib_ecology_plant_vine_mahogany_liana.png|lib_ecology_plant_vine_mahogany_liana.png|nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.5,-0.5,0.49,0.5,0.5,0.5|||||||||||||||
plant_waterlily_pink|Waterlily with Pink Flower (no flower)|||lib_ecology_plant_waterlily_pink_noflower.png||lib_ecology_plant_waterlily_item.png|lib_ecology_plant_waterlily_item.png|mesh|0.5||light||||FALSE||||FALSE||1||TRUE|TRUE|||||gal:plant_waterlily_pink_with_flower||snappy 3,flower 1,flammable 1,plant 1,attached_node 1|||leaves|gal:plant_waterlily_pink|gal:plant_waterlily_pink||-0.4375,-0.5,-0.4375,0.4375,-0.46875,0.4375||waterlily.b3d||||||||||||
plant_waterlily_pink_with_flower|Waterlily with Pink Flower|||lib_ecology_plant_waterlily_pink.png||lib_ecology_plant_waterlily_item.png|lib_ecology_plant_waterlily_item.png|mesh|0.5||light||||FALSE||||FALSE||1||TRUE|TRUE|||||||snappy 3,flower 1,flammable 1,plant 1,attached_node 1|||leaves|gal:plant_waterlily_pink_with_flower|gal:plant_waterlily_pink_with_flower||-0.4375,-0.5,-0.4375,0.4375,-0.46875,0.4375||waterlily.b3d||||||||||||
plant_waterlily_yellow|Waterlily with Yellow Flower (no flower)|||lib_ecology_plant_waterlily_yellow_noflower.png||lib_ecology_plant_waterlily_item.png|lib_ecology_plant_waterlily_item.png|mesh|0.5||light|facedir|||FALSE||||FALSE||1||TRUE|TRUE|||||gal:plant_waterlily_yellow_with_flower||snappy 3,flower 1,flammable 1,plant 1,attached_node 1|||leaves|gal:plant_waterlily_yellow|gal:plant_waterlily_yellow||-0.4375,-0.5,-0.4375,0.4375,-0.46875,0.4375||waterlily.b3d||||||||||||
plant_waterlily_yellow_with_flower|Waterlily with Yellow Flower|||lib_ecology_plant_waterlily_yellow.png||lib_ecology_plant_waterlily_item.png|lib_ecology_plant_waterlily_item.png|mesh|0.5||light|facedir|||FALSE||||FALSE||1||TRUE|TRUE|||||||snappy 3,flower 1,flammable 1,plant 1,attached_node 1|||leaves|gal:plant_waterlily_yellow_with_flower|gal:plant_waterlily_yellow_with_flower||-0.4375,-0.5,-0.4375,0.4375,-0.46875,0.4375||waterlily.b3d||||||||||||
plant_weed|Plant - Weed|||lib_ecology_plant_weed.png||||plantlike|1.1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_weed_dead|Plant - Dead Weed|||lib_ecology_plant_weed_dead.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_weed_eye|Plant - Eye Weed|||lib_ecology_plant_weed_eye.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1||gal:fruit_eye|leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_wheat_1|Plant - Wheat 1|||lib_ecology_plant_wheat_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_wheat_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wheat_2|Plant - Wheat 2|||lib_ecology_plant_wheat_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_wheat_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wheat_3|Plant - Wheat 3|||lib_ecology_plant_wheat_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_wheat_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wheat_4|Plant - Wheat 4|||lib_ecology_plant_wheat_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_wheat_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wheat_5|Plant - Wheat 5|||lib_ecology_plant_wheat_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_wheat_6||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wheat_6|Plant - Wheat 6|||lib_ecology_plant_wheat_6.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_wheat_7||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wheat_7|Plant - Wheat 7|||lib_ecology_plant_wheat_7.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_wheat_8||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wheat_8|Plant - Wheat 8|||lib_ecology_plant_wheat_8.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_wheat|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wild_oat|Plant - Wild Oat|||lib_ecology_plant_wild_oat.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_wild_oat_dry|Plant - Dry Wild Oat|||lib_ecology_plant_wild_oat_dry.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_wild_onion_1|Wild Onion 1|||lib_ecology_plant_wild_onion_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_wild_onion_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wild_onion_2|Wild Onion 2|||lib_ecology_plant_wild_onion_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_wild_onion_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wild_onion_3|Wild Onion 3|||lib_ecology_plant_wild_onion_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_wild_onion_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wild_onion_4|Wild Onion 4|||lib_ecology_plant_wild_onion_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_wild_onion_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wild_onion_5|Wild Onion 5|||lib_ecology_plant_wild_onion_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_wild_onion|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_wiwi|Plant - Wiwi|||lib_ecology_plant_wiwi.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
#
#SHRUBS
shrub_crystal|Shrub - Crystal|||lib_ecology_shrub_crystal.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
shrub_deciduous|Shrub - Deciduous|||lib_ecology_shrub_deciduous.png||||mesh|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||shrub.obj|||||||TRUE|||||
shrub_dry|Shrub - Dry|||lib_ecology_shrub_dry.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
shrub_fiery|Shrub - Fiery|||lib_ecology_shrub_fiery.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
shrub_hog_peanut|Shrub - Hog Peanut|||lib_ecology_shrub_hog_peanut.png||||mesh|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||shrub.obj|||||||TRUE|||||
shrub_jungle|Shrub - Jungle|||lib_ecology_shrub_jungle.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
shrub_lush_01|Shrub - Lush 01|||lib_ecology_shrub_lush_01.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
shrub_lush_02|Shrub - Lush 02|||lib_ecology_shrub_lush_02.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
shrub_scorched|Shrub - Scorched|||lib_ecology_shrub_scorched.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
shrub_snowy|Shrub - Snowy|||lib_ecology_shrub_snowy.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
shrub_taiga|Shrub - Taiga|||lib_ecology_shrub_taiga.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
#
#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace
#TREES
#
#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace
